Country_Code,City,Longitude,Latitude,Cuisines,Average_Cost_for_two,Currency,Has_Table_booking,Has_Online_delivery,Price_range,Aggregate_rating,Votes
1,1,77.31063947,28.68787472,3,400,1,0,0,1,2.9,4
1,2,77.0988037,28.4661923,59,200,1,0,0,1,0,1
1,1,77.1729156,28.6873272,445,150,1,0,0,1,3.4,22
1,4,77.4132861,28.5074131,220,350,1,0,0,1,0,1
1,1,77.2198577,28.6352499,732,1600,1,0,1,3,3,671
1,2,77.0162592,28.4681375,1208,550,1,0,1,2,3.7,45
1,3,77.32380275,28.39572041,1209,650,1,0,1,2,4.1,153
1,4,77.3242376,28.56827816,39,450,1,0,1,1,4.2,235
1,1,77.12789018,28.66642175,37,850,1,0,1,2,3.6,198
1,4,77.38739792,28.53350929,445,350,1,0,0,1,2.9,7
1,1,77.2121775,28.5492461,241,1000,1,1,1,3,3.5,84
1,1,77.2681563,28.56921452,37,800,1,0,1,2,2.9,44
1,4,77.3701709,28.6193448,5,300,1,0,0,1,3,5
1,4,77.32435126,28.57242813,3,450,1,0,1,1,2.3,31
1,1,77.2884959,28.5398033,241,1000,1,1,0,3,2.6,49
1,1,77.2065181,28.5733557,199,400,1,0,0,1,3.4,69
1,1,77.0608986,28.6230789,170,350,1,0,0,1,0,3
1,1,77.1062245,28.6422203,227,500,1,0,1,2,2.6,47
1,4,77.32080102,28.567075,22,400,1,0,1,1,3.7,518
1,3,77.3062507,28.4723428,43,1500,1,1,0,3,0,0
1,1,77.2534614,28.5364925,170,400,1,0,0,1,2.7,29
1,1,77.1916048,28.5843895,4,800,1,1,0,2,2.9,66
1,3,77.3073785,28.4698629,3,1600,1,0,0,3,4,299
1,1,77.2306809,28.6561268,53,100,1,0,0,1,3.1,5
1,1,77.2281661,28.7010323,1210,300,1,0,0,1,0,0
1,1,77.1807286,28.638266,64,150,1,0,0,1,3.4,79
1,1,77.3067747,28.5900965,20,150,1,0,0,1,0,0
1,71,72.90849264,19.12199866,293,1000,1,1,0,3,3.8,181
1,1,0,0,976,400,1,0,0,1,0,1
1,1,77.1741505,28.5568492,1211,250,1,0,0,1,2.8,12
1,2,77.0196076,28.4857718,35,200,1,0,0,1,0,0
1,1,77.2074165,28.6814952,61,400,1,0,0,1,3.6,261
1,1,77.221559,28.6336168,37,1800,1,0,0,3,3.9,908
1,1,77.3031053,28.6351912,517,550,1,0,1,2,2.8,103
216,29,-84.95591,32.519247,1212,25,3,0,0,2,4.6,489
1,1,77.14383926,28.66439777,53,100,1,0,0,1,4.1,187
1,1,77.215591,28.7129957,53,100,1,0,0,1,3.1,12
1,1,77.2303113,28.6504756,64,150,1,0,0,1,4.1,200
216,6,-81.0905213,32.0794767,67,10,3,0,0,1,4.1,287
1,1,77.3068127,28.6594592,151,200,1,0,0,1,2.8,9
1,1,77.20764901,28.52294227,284,1200,1,0,1,3,4.4,326
1,4,77.3330963,28.5714642,24,100,1,0,0,1,3.1,14
1,1,77.33557563,28.61051668,8,200,1,0,0,1,0,2
1,2,77.0525451,28.4616552,37,1600,1,0,1,3,4.1,229
216,87,-92.323032,42.477281,50,25,3,0,0,2,3.6,69
1,1,77.31214788,28.66857042,11,400,1,0,0,1,3,6
1,2,77.0832881,28.4307149,116,600,1,0,0,2,0,0
1,4,77.3323527,28.5579975,1213,550,1,0,1,2,3.7,431
1,1,77.1141532,28.7345078,723,400,1,0,0,1,3.5,75
1,1,77.161681,28.572131,29,900,1,0,1,2,3.5,21
1,2,77.0887235,28.4317225,64,350,1,0,0,1,0,0
1,1,77.233935,28.54053208,30,300,1,0,0,1,3.6,46
1,1,77.207147,28.5579096,28,400,1,0,1,1,2.7,128
1,2,77.0991634,28.4482945,1214,350,1,0,0,1,3.5,34
1,1,77.0621578,28.6200658,517,300,1,0,0,1,3.1,4
216,74,-83.657061,32.853896,225,10,3,0,0,1,4.9,478
1,1,77.2268188,28.5997575,1215,1200,1,0,0,3,3.9,287
1,1,77.1394952,28.6555949,37,1000,1,1,0,3,3.6,283
1,4,77.366121,28.581868,79,550,1,0,1,2,0,2
148,80,174.768851,-36.845553,18,20,9,0,0,1,4.7,617
1,1,77.252055,28.5482884,229,250,1,0,0,1,3.1,14
1,67,73.170937,22.310526,37,1500,1,0,0,4,4.3,332
1,1,77.2042723,28.6950768,46,700,1,1,0,2,4.2,1526
1,1,77.2123452,28.7064044,55,150,1,0,0,1,3.1,6
216,62,-87.2153054,30.411878,1216,40,3,0,0,3,4.4,900
1,66,0,0,1063,400,1,0,0,2,3.8,76
94,64,0,0,381,100000,11,0,0,3,3.4,152
1,1,77.2529979,28.5694893,65,250,1,0,0,1,0,1
1,1,77.2041824,28.69471,1,450,1,0,0,1,3.2,87
216,124,-119.252694,39.607515,50,10,3,0,0,1,3.7,83
1,4,77.3536634,28.5743086,322,400,1,0,1,1,3.6,18
1,1,0,0,30,500,1,0,0,2,0,2
1,1,77.19650377,28.64966566,1217,650,1,0,1,2,3.4,44
1,1,77.2119129,28.5369433,116,600,1,0,1,2,3.6,61
1,1,77.2010382,28.6928867,382,800,1,1,0,2,3.3,43
1,8,80.352677,26.473698,673,500,1,0,0,2,4.1,87
1,39,72.5504755,23.0443367,284,600,1,0,1,2,4.4,317
1,77,75.81075322,26.90518991,773,750,1,0,1,2,4.7,1469
1,11,88.364878,22.538731,1218,1000,1,0,0,3,3.9,326
1,3,77.32328642,28.39527358,831,150,1,0,0,1,3.5,18
208,53,32.80924722,39.91320556,1,70,8,0,0,3,4.2,134
1,2,77.0938134,28.4937283,3,300,1,0,1,1,3.5,27
1,1,77.2170275,28.5331218,43,400,1,0,1,1,2,84
1,1,77.1414553,28.6570186,11,600,1,0,0,2,0,3
1,1,77.22947,28.637044,36,600,1,0,1,2,2.8,11
1,1,77.1494601,28.6934043,11,500,1,0,1,2,3.4,80
1,1,77.1391671,28.6461556,3,250,1,0,0,1,3.1,12
1,2,77.0381858,28.4268302,37,1000,1,1,1,3,3.2,32
1,4,77.32051905,28.56724019,18,650,1,0,1,2,4,91
215,17,-3.191780556,55.94755556,1,30,5,0,0,3,3.9,81
1,1,77.14808,28.6322418,24,100,1,0,0,1,0,0
1,1,77.269154,28.567481,208,250,1,0,0,1,3.4,109
1,4,77.3245004,28.5878734,3,300,1,0,1,1,3.5,87
1,9,78.40832144,17.43166813,30,600,1,0,0,2,4.8,1023
1,1,77.2041413,28.694839,414,900,1,1,1,2,4.6,1071
1,1,77.3030936,28.6360258,59,250,1,0,1,1,3.5,60
1,2,77.051106,28.4537774,11,600,1,0,0,2,0,0
1,1,0,0,30,300,1,0,0,1,0,3
1,2,77.0714703,28.5096854,53,200,1,0,0,1,2.5,11
1,1,77.2091154,28.7146792,3,300,1,0,0,1,0,0
1,1,77.1895384,28.7014578,54,1300,1,1,0,3,3.1,155
1,2,77.0259078,28.4597556,208,150,1,0,0,1,3,11
1,4,77.362366,28.5955703,8,350,1,0,1,1,2.1,56
1,1,77.1971751,28.5985428,1219,400,1,0,0,1,3.7,203
1,1,77.2759158,28.5327507,30,400,1,0,0,1,3.5,26
1,4,77.31540769,28.58503529,65,300,1,0,0,1,0,0
1,2,77.1018865,28.4725209,37,900,1,1,1,2,3,61
216,61,-93.629436,41.584027,541,40,3,0,0,3,4.3,532
1,22,78.04299,27.159795,1220,1100,1,0,0,3,3.4,70
1,1,0,0,3,200,1,0,0,1,0,0
1,2,77.0874235,28.4624928,3,500,1,0,1,2,4.2,67
1,1,77.1467208,28.6568576,55,400,1,0,0,1,3.3,11
1,85,76.7972148,30.7408896,1033,600,1,0,0,2,4,356
208,44,29.036019,41.057979,1221,120,8,0,0,4,4,901
1,1,77.12142371,28.54989546,296,800,1,0,0,2,0,0
216,33,-84.999678,34.758645,216,25,3,0,0,2,3.7,116
1,2,77.0857204,28.4807592,35,500,1,0,1,2,3.9,415
1,1,77.1960071,28.5969975,1,1600,1,0,0,3,3.2,18
1,2,77.0390954,28.4544096,35,300,1,0,0,1,2.9,4
1,1,77.25350372,28.5564445,8,150,1,0,0,1,3.1,12
1,1,77.2040075,28.6943812,624,800,1,0,1,2,4.1,636
1,4,77.3684034,28.613167,41,900,1,1,0,2,2.8,13
1,1,77.083637,28.6705118,29,800,1,0,1,2,3.4,75
1,4,77.3352692,28.5673735,30,300,1,0,0,1,3.4,37
1,1,77.1809128,28.6703604,59,400,1,0,1,1,0,1
1,1,77.1238424,28.5461773,38,300,1,0,0,1,0,1
1,47,85.1154613,25.61552768,11,700,1,0,0,2,3.5,45
1,1,77.218187,28.625445,3,4000,1,1,0,4,3.7,59
1,77,75.78301314,26.91026177,1222,1500,1,0,0,3,3.9,67
1,1,77.2187785,28.7089822,38,250,1,0,0,1,0,1
1,1,77.2334979,28.649672,24,100,1,0,0,1,3.8,75
1,1,77.24752,28.5819657,64,200,1,0,0,1,3.1,42
1,1,77.21615497,28.64154113,234,1400,1,1,0,3,3.2,18
1,1,77.3037739,28.634931,18,300,1,0,1,1,3.7,25
1,1,77.2001377,28.5322332,405,700,1,0,1,2,3.8,55
1,4,77.3535737,28.5743001,39,300,1,0,0,1,3.4,16
216,60,-116.2062,43.5945,343,10,3,0,0,1,4.2,334
1,1,77.1155932,28.6455653,3,600,1,0,0,2,3,5
1,28,75.8214948,30.89308145,291,1200,1,0,0,3,3.8,156
1,1,77.201128,28.6916414,216,200,1,0,0,1,3,16
1,1,77.2305911,28.5734984,18,400,1,0,1,1,2.8,26
1,1,77.13251498,28.59696187,1223,600,1,0,0,2,0,1
1,1,77.2188953,28.7093068,3,200,1,0,0,1,0,0
1,4,77.32418898,28.57158307,208,150,1,0,0,1,3.1,213
30,15,-43.18669167,-22.97207222,1224,60,4,0,0,3,4.7,24
1,1,77.1957717,28.7053075,59,350,1,0,1,1,3.8,727
1,1,77.2040926,28.6950596,582,600,1,0,0,2,4.3,214
1,2,77.0676442,28.4619878,1021,1500,1,1,0,3,3.8,91
1,4,77.3597207,28.6085274,11,300,1,0,0,1,0,0
1,1,77.2050359,28.6944781,28,200,1,0,0,1,0,0
1,22,78.040165,27.16185,382,0,1,0,0,1,4.9,77
1,2,77.0842434,28.5120417,1,500,1,0,0,2,3.3,10
1,1,77.1471307,28.6571714,22,500,1,0,1,2,3.3,19
1,2,77.0793521,28.4607475,65,250,1,0,0,1,3.1,10
216,20,-83.318958,30.841547,294,70,3,0,0,4,3.5,208
1,1,77.191558,28.5843202,4,900,1,1,0,2,3.2,17
1,1,77.2062457,28.573123,1225,800,1,1,0,2,3.7,143
1,10,72.77269729,21.14956883,166,1500,1,0,0,4,3.4,47
1,1,77.2042559,28.6951592,365,800,1,0,1,2,3.9,2724
1,1,77.2245776,28.5624498,1226,1600,1,1,0,3,3.4,19
1,1,77.1351915,28.6877493,37,600,1,0,1,2,2.8,49
1,4,77.36554932,28.53949767,904,1000,1,0,1,3,2.6,26
1,1,77.225538,28.65045,39,100,1,0,0,1,0,3
1,9,78.40442251,17.42829434,331,1400,1,0,0,3,4.2,79
216,20,-83.28078,30.850888,50,10,3,0,0,1,3.7,168
1,4,0,0,180,450,1,0,0,1,2.9,5
1,1,77.1877414,28.6464708,65,400,1,0,0,1,2.7,47
1,1,77.2938353,28.6078005,133,1100,1,1,1,3,3.2,51
1,10,72.77147748,21.16052169,69,800,1,0,0,3,4.1,216
216,33,-85.1079396,34.9151853,1227,10,3,0,0,1,4.2,112
1,2,77.0803727,28.4808767,41,1400,1,1,0,3,3.8,468
1,1,77.20329646,28.5201761,11,800,1,1,0,2,2.5,20
1,1,77.204111,28.5417882,4,250,1,0,0,1,0,1
1,1,77.1678462,28.5881358,348,700,1,0,1,2,3.9,176
162,75,121.0534998,14.54565535,1228,1800,10,1,0,4,4.5,618
1,1,77.1073269,28.6212971,11,200,1,0,0,1,0,1
1,1,77.240961,28.5482151,30,550,1,0,1,2,4.1,160
1,2,77.0394717,28.5119564,43,250,1,0,0,1,3,5
1,1,77.2089013,28.5338345,133,800,1,0,0,2,3.2,245
1,1,77.20787968,28.52252897,30,300,1,0,0,1,3.4,31
1,1,77.3369754,28.6134959,11,200,1,0,0,1,0,2
1,4,77.3781674,28.6095755,43,700,1,0,0,2,0,1
1,1,77.2688462,28.5613573,29,700,1,0,0,2,2.8,95
1,4,77.314,28.5817708,3,200,1,0,0,1,2.9,4
1,2,77.1018657,28.4211708,3,600,1,0,0,2,3,18
1,1,77.1743426,28.6428518,36,350,1,0,1,1,3.3,24
1,4,77.35743094,28.56198634,11,600,1,0,1,2,3.1,9
1,1,77.24581651,28.55854948,282,500,1,0,1,2,3.1,25
216,33,-85.130492,34.912109,1229,10,3,0,0,1,4.3,244
1,1,77.234004,28.5667421,36,900,1,0,1,2,3.8,303
1,1,77.090592,28.6672586,82,2500,1,1,0,4,3.3,36
1,1,77.2170731,28.6212756,1230,2500,1,1,0,4,3,19
1,1,77.238315,28.5774602,30,300,1,0,1,1,3.2,12
1,2,77.0178663,28.4603933,3,400,1,0,0,1,3.2,28
1,4,77.3323268,28.5579734,11,600,1,0,1,2,3.4,18
1,1,77.233061,28.5564784,1231,1000,1,0,0,3,3.5,251
148,49,174.775005,-41.294402,1232,80,9,0,0,4,4.2,146
1,1,77.18,28.67,64,150,1,0,0,1,0,0
1,1,77.1738591,28.5724323,37,900,1,1,1,2,3.2,67
1,1,77.0766826,28.6386194,673,300,1,0,0,1,3.3,23
1,1,77.1684675,28.5884054,28,350,1,0,0,1,3.5,345
1,3,77.3066403,28.48420819,64,100,1,0,0,1,0,1
1,1,0,0,3,300,1,0,0,1,0,0
1,1,77.1125497,28.6498944,4,300,1,0,0,1,3,6
1,2,77.0725008,28.4588688,1,700,1,0,0,2,3.8,183
1,2,77.0221359,28.4639996,37,800,1,0,1,2,2.7,11
1,4,77.3502339,28.5865079,30,300,1,0,0,1,0,2
1,4,77.332072,28.5493465,1165,450,1,0,1,1,2.6,26
1,2,77.09791951,28.45112282,337,1800,1,0,0,3,3.2,12
1,4,77.3537531,28.5744067,28,100,1,0,0,1,0,0
1,1,77.101847,28.535183,1233,3000,1,1,0,4,3.2,28
189,5,18.409153,-33.907776,1234,250,2,0,0,3,3.6,131
1,1,77.1778577,28.691831,8,300,1,0,0,1,3.3,26
1,1,77.286578,28.6805966,11,550,1,0,0,2,3.1,22
1,1,77.192026,28.5598,15,1000,1,0,1,3,3.9,21
1,1,77.1738744,28.6460278,22,400,1,0,1,1,2.4,101
1,1,77.1720619,28.5722604,651,2000,1,1,0,4,3.8,109
1,2,77.0809099,28.4734916,65,300,1,0,0,1,2.8,45
1,4,77.3123862,28.5850552,30,500,1,0,0,2,0,3
1,4,77.3442694,28.5486331,74,300,1,0,0,1,0,0
1,1,77.218187,28.625445,82,3000,1,1,0,4,3.3,25
1,2,77.07169354,28.50969289,208,550,1,0,0,2,3.6,60
1,1,77.2452301,28.5638657,85,500,1,0,0,2,3.5,515
1,1,77.1639289,28.6495338,3,400,1,0,0,1,3.5,216
1,7,0,0,1235,800,1,0,0,3,4.6,302
1,2,77.0166864,28.4678506,61,450,1,0,0,1,3,6
1,1,77.238764,28.5783992,26,700,1,0,1,2,3.8,196
1,1,77.1163525,28.6461897,3,700,1,0,0,2,3.5,38
216,60,-116.203466,43.616068,198,25,3,0,0,2,4.6,615
1,39,72.5498285,23.0437235,1236,700,1,0,1,2,4,404
1,1,77.1566379,28.7154009,107,400,1,0,0,1,0,0
1,1,77.1707986,28.5587394,1237,100,1,0,0,1,0,0
1,4,77.3379637,28.597161,3,100,1,0,0,1,3,9
1,2,77.0717813,28.5099843,264,200,1,0,1,1,2.4,49
1,1,77.3057084,28.6601355,1238,400,1,0,1,1,3.6,34
1,1,77.25135762,28.55602603,941,1500,1,0,1,3,4.1,686
1,1,77.3006287,28.6557549,82,600,1,0,0,2,3.2,31
1,4,77.3409391,28.5722363,1004,600,1,0,1,2,3.7,164
1,1,77.2321919,28.62925605,1,600,1,0,0,2,3.4,76
1,1,77.2532497,28.5364506,3,350,1,0,1,1,2.6,71
1,2,77.0803248,28.4805094,562,600,1,0,1,2,3.1,82
1,1,77.1181406,28.5415117,3,150,1,0,0,1,0,0
1,4,77.3665825,28.5825191,43,500,1,0,1,2,3.5,61
1,2,77.0683484,28.4684937,1085,1000,1,0,0,3,3.7,179
216,87,-92.456343,42.516908,1239,10,3,0,0,1,3.2,18
1,4,77.4133126,28.5074459,1240,300,1,0,0,1,3,4
216,32,-157.827196,21.277583,428,70,3,0,0,4,4.4,1492
1,1,77.1411461,28.6581714,59,300,1,0,0,1,0,0
1,1,77.3051329,28.6509065,64,400,1,0,0,1,3.5,40
1,2,77.0563114,28.4435939,1,800,1,0,1,2,0,3
216,74,-83.6766,32.8899,26,25,3,0,0,2,4.5,302
1,1,77.1624465,28.7063371,37,600,1,0,1,2,3.7,195
1,1,77.21764829,28.64569263,681,1300,1,1,0,3,3.1,14
1,3,77.3145373,28.3836738,61,300,1,0,0,1,0,0
1,2,77.0788503,28.4609696,29,500,1,0,1,2,3.7,23
1,1,77.1065259,28.6421961,1241,500,1,0,0,2,2.6,55
1,1,77.2500794,28.5494455,3,200,1,0,0,1,0,1
1,1,77.2413236,28.580749,11,1600,1,0,0,3,4,744
1,2,77.1046906,28.487522,11,500,1,0,0,2,3,6
1,1,77.2047986,28.6943941,978,650,1,1,1,2,3.8,1970
1,1,77.3340142,28.6082998,3,300,1,0,0,1,0,1
1,1,77.137511,28.6298959,8,200,1,0,0,1,3,4
215,73,-2.241047,53.474221,227,15,5,0,0,1,3.4,25
1,1,77.19480157,28.56721546,133,900,1,0,1,2,3,64
1,1,77.1411461,28.6570966,11,500,1,0,0,2,3.5,53
1,1,77.1969056,28.5998612,1242,500,1,0,0,2,2.9,4
1,1,77.24894397,28.54027996,36,300,1,0,0,1,2.7,22
1,2,77.09327124,28.49457813,1,450,1,0,0,1,3.1,9
1,1,77.17785772,28.69218909,1243,350,1,0,1,1,4,96
1,38,82.98081,25.338373,712,600,1,0,0,3,3.3,34
1,1,77.31192157,28.66958297,8,300,1,0,0,1,0,0
1,4,77.3380039,28.5972511,3,500,1,0,1,2,2.6,34
1,2,77.09319044,28.47567184,26,800,1,0,1,2,3.5,112
1,1,77.2030121,28.5203762,1244,350,1,0,0,1,2.7,16
1,76,76.27699893,9.985496938,1245,400,1,0,1,1,4,246
1,3,77.3167822,28.3865773,28,150,1,0,0,1,0,0
1,4,77.3704489,28.6196711,170,400,1,0,0,1,3.1,17
1,1,77.190546,28.7065192,4,500,1,0,0,2,3.1,16
1,4,77.3536634,28.5743086,133,900,1,1,0,2,2.9,7
216,33,-84.767911,34.752476,1246,10,3,0,0,1,3.9,66
1,1,77.2861642,28.6367213,28,350,1,0,0,1,2.3,45
1,11,88.36550709,22.53912894,342,1900,1,0,0,3,4.4,2224
1,1,76.9856215,28.6100946,3,50,1,0,0,1,0,0
1,1,77.2159186,28.52678296,246,3000,1,1,0,4,4,160
1,1,77.2059791,28.6981059,3,200,1,0,0,1,0,1
1,1,77.12181085,28.55480667,134,1500,1,1,0,3,3,4
1,1,77.0934222,28.6377065,53,100,1,0,0,1,0,2
1,2,77.0886879,28.4952079,107,350,1,0,1,1,3.9,425
1,1,77.2821107,28.5400233,11,600,1,0,0,2,3,9
1,1,77.2298169,28.6080413,43,1500,1,1,1,3,3.6,447
1,1,77.2241405,28.6051689,1,2500,1,0,0,4,3.8,79
191,91,79.85667843,6.88634086,4,2000,12,0,0,3,3.4,118
1,2,77.0141435,28.4810609,59,500,1,0,1,2,2.6,12
216,48,-83.3764,33.9584,422,10,3,0,0,1,4.4,1098
216,60,-116.2019,43.6138,396,25,3,0,0,2,4.5,879
1,1,77.1799244,28.6963277,37,1100,1,1,1,3,3.6,158
1,1,77.2995973,28.630479,3,500,1,1,0,2,0,0
1,1,77.24028882,28.54047022,101,650,1,0,1,2,3.8,312
1,1,77.1943217,28.55333,1,200,1,0,0,1,4.2,542
1,4,77.3536634,28.5743086,264,350,1,0,0,1,2.8,5
1,2,77.0194842,28.4860462,24,500,1,0,0,2,0,2
1,2,77.0502902,28.4530361,198,650,1,1,1,2,3.5,22
1,4,77.3399353,28.5653929,220,400,1,0,1,1,3.7,80
1,4,77.32376587,28.56837474,1247,1500,1,1,0,3,3.5,247
189,89,28.023143,-26.052744,1248,250,2,0,0,3,4,504
1,1,77.2172977,28.6328105,4,1200,1,1,0,3,4,412
1,1,77.1941855,28.5536,29,800,1,0,1,2,3.7,489
1,4,77.3607512,28.5906666,37,800,1,0,1,2,2.9,6
1,1,77.21957177,28.62727844,207,1100,1,1,0,3,3.2,11
1,1,77.3335984,28.6054308,3,450,1,0,0,1,3.3,28
1,4,77.3204748,28.56648549,1249,1600,1,1,1,3,4.3,428
1,1,77.090369,28.6168861,11,600,1,0,1,2,2.7,82
1,1,77.1898978,28.6943279,8,300,1,0,0,1,3.1,11
1,78,77.373573,23.218998,3,1800,1,0,0,4,4.3,128
1,45,81.83168056,25.45031667,673,500,1,0,0,3,3.6,57
1,1,77.12179529,28.5503472,55,400,1,0,0,1,3.1,5
1,1,77.18563,28.6738127,1035,300,1,0,0,1,0,1
1,1,77.23113,28.5890553,34,500,1,0,0,2,2.8,8
1,1,77.24215731,28.57518762,11,400,1,0,1,1,2.7,7
1,67,73.164798,22.311358,1250,1000,1,0,0,3,4.1,395
1,4,77.527913,28.4583447,29,700,1,0,0,2,3.5,56
1,1,77.1901673,28.5266192,41,700,1,0,0,2,0,0
1,1,77.1962767,28.6494371,3,300,1,0,0,1,3.4,43
1,1,77.2302318,28.5735538,284,1200,1,1,1,3,3.6,386
1,1,77.253107,28.542481,18,400,1,0,1,1,3.5,80
1,56,79.0651371,21.13685791,1,350,1,0,0,2,3.9,140
1,1,77.12603889,28.66621389,1,450,1,0,0,1,3.6,58
1,1,77.1068457,28.6424495,714,1600,1,1,1,3,3.7,792
1,1,77.2422216,28.5794004,59,200,1,0,0,1,0,0
1,1,77.2074165,28.5603554,280,1000,1,1,0,3,3,42
1,1,77.19585299,28.56573815,30,500,1,0,0,2,3.4,26
1,76,76.28500095,9.979362921,473,1000,1,0,0,3,4.6,289
1,39,72.5124872,23.0382314,198,500,1,0,1,2,4.4,113
1,4,77.4026739,28.500282,55,200,1,0,0,1,0,0
1,3,0,0,43,400,1,0,0,1,0,0
1,1,77.1331919,28.6700104,53,250,1,0,1,1,3.3,18
1,1,77.3128538,28.660001,1251,350,1,0,1,1,3.6,58
1,2,77.089166,28.433455,5,1000,1,0,1,3,2.5,65
1,1,77.120547,28.548297,377,600,1,0,1,2,0,3
1,4,77.3352114,28.576761,1,300,1,0,0,1,0,2
1,4,0,0,1252,500,1,0,0,2,0,0
1,1,77.1059714,28.6423028,29,700,1,0,0,2,3.3,69
1,1,77.2777667,28.6530845,24,100,1,0,0,1,0,0
1,1,77.3212477,28.6815286,44,500,1,0,0,2,2.7,14
1,1,77.224443,28.563155,1253,1800,1,0,0,3,4.4,77
1,1,77.1232695,28.6522668,41,1100,1,0,1,3,3.4,224
216,74,-83.6737,32.8496,473,25,3,0,0,2,4.6,467
216,16,-82.096,33.4827,1254,25,3,0,0,2,4.1,430
1,2,77.0816737,28.478398,1255,650,1,0,1,2,3.7,18
1,1,77.2114589,28.548819,987,700,1,0,1,2,3.5,67
1,4,77.324447,28.569182,43,1400,1,1,1,3,3,203
1,1,0,0,1,1000,1,1,0,3,0,2
216,40,-96.4092028,42.485608,75,70,3,0,0,4,3.5,58
1,1,77.0680939,28.6104281,59,250,1,0,0,1,2.9,7
1,1,77.093073,28.5913425,3,200,1,0,0,1,0,1
1,1,77.1243818,28.7086313,11,550,1,0,1,2,2.3,128
1,1,77.1782172,28.693567,5,550,1,0,1,2,2.5,41
1,1,77.2540755,28.5258419,34,500,1,0,1,2,2.8,7
1,1,77.2956494,28.6065417,37,400,1,0,0,1,3.1,7
1,1,77.1330407,28.6493759,64,200,1,0,0,1,3.2,100
1,1,77.19325863,28.56087734,85,700,1,0,1,2,3.1,34
1,1,77.22493695,28.56257437,561,1500,1,0,1,3,4,46
1,2,77.0971403,28.4508352,410,650,1,0,1,2,3.5,45
1,1,77.2039955,28.6947175,1256,900,1,0,0,2,4.1,506
1,1,77.1585449,28.7196342,53,100,1,0,0,1,0,2
1,3,77.3224363,28.3951869,59,400,1,0,0,1,2.7,32
1,1,77.25373641,28.55696162,43,450,1,0,0,1,0,2
1,4,77.3497156,28.6037907,319,2800,1,1,0,4,4.1,228
30,58,-48.01666667,-15.83483333,1257,100,4,0,0,4,4.3,29
1,1,77.3205872,28.6002622,18,300,1,0,0,1,3,5
1,1,77.2057995,28.5557195,405,1700,1,1,0,3,3.4,267
1,1,77.0968706,28.6355956,3,300,1,0,1,1,3.1,7
1,1,77.2322078,28.653316,1258,3000,1,0,0,4,4.4,305
1,1,77.16395449,28.55894144,1259,1300,1,1,1,3,3.7,137
1,4,77.3706195,28.619656,11,500,1,0,1,2,0,2
1,1,77.10166944,28.66843611,28,200,1,0,0,1,2.7,36
1,1,77.2026428,28.5562101,1260,450,1,0,0,1,3.5,1198
1,1,0,0,30,600,1,0,0,2,0,2
30,42,-46.67133333,-23.59233333,15,230,4,0,0,4,3.9,12
1,1,77.2161735,28.5823408,4,300,1,0,0,1,0,0
1,1,77.2957374,28.6393314,4,400,1,0,0,1,0,1
1,1,77.2002839,28.5322327,604,800,1,0,1,2,3.5,34
1,45,81.834279,25.450329,28,400,1,0,0,2,3.3,53
14,125,115.9844924,-33.7845269,1261,20,3,0,0,2,3.2,21
1,1,77.2050605,28.6926492,530,800,1,1,1,2,3.7,344
1,1,77.1940755,28.6971907,170,400,1,0,0,1,0,1
1,1,77.1900774,28.7051811,5,800,1,0,1,2,3.3,255
1,1,77.1849206,28.6408817,116,450,1,0,0,1,2.6,26
1,1,77.11235,28.71679,1262,1400,1,1,1,3,4.2,69
1,1,77.22072076,28.63033313,1263,1200,1,1,0,3,3.9,1379
1,1,77.0709719,28.6403518,35,200,1,0,0,1,0,3
1,1,77.0875177,28.5859879,29,600,1,0,0,2,3,7
1,1,77.3039947,28.6348977,64,100,1,0,0,1,2.6,16
1,1,77.2054401,28.6929495,290,1000,1,1,0,3,3.9,373
1,3,77.2902208,28.5002348,345,350,1,0,0,1,3,22
1,4,77.3720794,28.585893,820,700,1,0,1,2,2.3,230
1,4,77.3624558,28.612791,837,500,1,0,1,2,3.4,155
1,1,77.2283906,28.7015464,1225,450,1,0,0,1,3.1,7
1,1,77.1808229,28.6720536,11,550,1,0,0,2,0,3
1,4,77.3537531,28.5744067,264,250,1,0,0,1,0,1
1,1,77.2104708,28.6402223,11,1100,1,1,0,3,2.8,8
1,1,77.2776898,28.6307187,3,400,1,0,0,1,3.1,24
1,1,77.2264595,28.5852944,169,500,1,0,0,2,3.5,14
1,1,77.1730055,28.6874254,43,450,1,0,0,1,3,5
1,1,77.3024918,28.6475149,348,1000,1,1,0,3,3.4,232
1,2,77.0867524,28.4975584,36,400,1,0,1,1,3,10
1,2,77.1000176,28.465995,53,100,1,0,0,1,3.2,16
1,1,77.21996941,28.52987562,1264,700,1,0,0,2,4.1,92
1,1,77.2924811,28.6089584,11,450,1,0,0,1,3.2,19
216,26,-82.4351499,27.959884,1265,40,3,0,0,3,4.4,1746
1,1,77.296194,28.5929234,37,350,1,0,0,1,3.2,17
1,1,77.2133453,28.5622651,189,400,1,0,0,1,2.7,8
1,1,77.3031004,28.6360078,11,350,1,0,1,1,2.8,101
1,1,77.2211601,28.7111101,4,250,1,0,0,1,0,2
1,78,0,0,1266,900,1,0,0,3,3.8,79
1,1,77.2468466,28.5278902,18,250,1,0,0,1,3.6,14
1,2,77.087339,28.4624466,98,300,1,0,1,1,3.8,48
1,1,77.2515162,28.5823905,5,500,1,0,1,2,2.6,9
